"ID","CommitId","Date","Author","LOC_ADD","LOC_REM","Class"
1,595052,2007-11-14 21:54,markt,55,19,org.apache.tomcat.util.http.ServerCookie
2,596550,2007-11-20 07:34,markt,31,29,org.apache.tomcat.util.MutableInteger
3,597719,2007-11-23 20:02,markt,43,2,org.apache.catalina.servlets.WebdavServlet
4,598783,2007-11-27 23:05,markt,3,0,org.apache.catalina.servlets.WebdavServlet
5,599914,2007-11-30 20:13,markt,1,1,org.apache.coyote.http11.Http11NioProtocol
6,602114,2007-12-07 16:00,jfclere,5,4,org.apache.catalina.core.AprLifecycleListener
7,603340,2007-12-11 20:36,markt,1,7,org.apache.catalina.loader.WebappClassLoader
8,605000,2007-12-17 21:55,fhanik,36,88,org.apache.catalina.core.ApplicationFilterConfig
9,605000,2007-12-17 21:55,fhanik,72,43,org.apache.catalina.core.StandardContext
10,605000,2007-12-17 21:55,fhanik,19,154,org.apache.catalina.core.StandardWrapper
11,605000,2007-12-17 21:55,fhanik,15,1,org.apache.catalina.deploy.ContextEnvironment
12,605000,2007-12-17 21:55,fhanik,15,3,org.apache.catalina.deploy.ResourceBase
13,605000,2007-12-17 21:55,fhanik,168,169,org.apache.catalina.startup.WebRuleSet
14,605000,2007-12-17 21:55,fhanik,86,85,org.apache.jasper.compiler.Generator
15,605000,2007-12-17 21:55,fhanik,21,22,org.apache.jasper.runtime.TagHandlerPool
16,605000,2007-12-17 21:55,fhanik,12,19,org.apache.jasper.servlet.JspServletWrapper
17,605364,2007-12-19 00:46,markt,3,0,org.apache.catalina.connector.Response
18,606621,2007-12-23 22:55,markt,29,24,org.apache.catalina.realm.JAASRealm
19,606633,2007-12-24 00:07,markt,2,2,org.apache.catalina.manager.HTMLManagerServlet
20,606952,2007-12-26 22:23,markt,24,1,org.apache.catalina.connector.CoyoteAdapter
21,607464,2007-12-29 20:28,markt,1,6,org.apache.jasper.JspCompilationContext
22,607464,2007-12-29 20:28,markt,25,0,org.apache.jasper.compiler.JspRuntimeContext
23,607597,2007-12-30 23:02,markt,3,2,org.apache.catalina.ha.session.SerializablePrincipal
24,607800,2008-01-01 05:49,fhanik,3,0,org.apache.catalina.core.StandardContext
25,607860,2008-01-01 16:38,markt,0,27,org.apache.jasper.EmbeddedServletOptions
26,607860,2008-01-01 16:38,markt,0,5,org.apache.jasper.JspC
27,608654,2008-01-03 23:04,markt,25,12,org.apache.catalina.ha.session.SerializablePrincipal
28,609003,2008-01-04 21:59,markt,2,1,org.apache.catalina.connector.CoyoteAdapter
29,609239,2008-01-06 01:07,markt,27,27,org.apache.jasper.servlet.JspServletWrapper
30,609469,2008-01-07 00:29,markt,1,0,org.apache.catalina.connector.Request
31,609803,2008-01-08 00:15,markt,7,0,org.apache.jasper.compiler.Parser
32,610157,2008-01-08 22:15,markt,0,1,org.apache.catalina.ant.jmx.JMXAccessorCondition
33,610157,2008-01-08 22:15,markt,0,1,org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition
34,612632,2008-01-17 00:40,markt,8,1,org.apache.catalina.manager.HTMLManagerServlet
35,612636,2008-01-17 00:42,markt,1,1,org.apache.catalina.manager.HTMLManagerServlet
36,612988,2008-01-17 22:34,pero,10,3,org.apache.catalina.manager.ManagerServlet
37,612991,2008-01-17 22:45,pero,1,1,org.apache.catalina.core.DefaultInstanceManager
38,613266,2008-01-18 21:57,markt,3,0,org.apache.tomcat.util.net.jsse.JSSESocketFactory
39,613558,2008-01-20 15:01,pero,14,5,org.apache.catalina.startup.HostConfig
40,614012,2008-01-21 22:14,markt,4,1,org.apache.catalina.core.StandardContext
41,614249,2008-01-22 17:40,fhanik,4,0,org.apache.coyote.http11.Http11NioProcessor
42,614268,2008-01-22 18:33,fhanik,4,1,org.apache.coyote.http11.Http11NioProcessor
43,615583,2008-01-27 13:01,rjung,134,133,org.apache.catalina.ha.jmx.ClusterJmxHelper
44,615583,2008-01-27 13:01,rjung,1,0,org.apache.catalina.valves.SSLValve
45,615583,2008-01-27 13:01,rjung,0,1,org.apache.naming.resources.VirtualDirContext
46,616042,2008-01-28 22:05,markt,6,1,org.apache.jasper.JspCompilationContext
47,616042,2008-01-28 22:05,markt,0,25,org.apache.jasper.compiler.JspRuntimeContext
48,616556,2008-01-30 00:14,markt,9,1,org.apache.jasper.JspCompilationContext
49,616563,2008-01-30 00:37,markt,1,6,org.apache.jasper.JspCompilationContext
50,616563,2008-01-30 00:37,markt,22,0,org.apache.jasper.compiler.JspRuntimeContext
51,616896,2008-01-30 21:52,markt,3,3,org.apache.coyote.http11.Http11NioProtocol
52,616897,2008-01-30 21:54,markt,0,2,org.apache.tomcat.util.net.SSLImplementation
53,616953,2008-01-31 00:24,markt,29,2,org.apache.catalina.loader.WebappClassLoader
54,617682,2008-02-01 23:32,markt,1,9,org.apache.jasper.JspCompilationContext
55,618059,2008-02-03 20:06,fhanik,7,7,org.apache.tomcat.util.net.NioEndpoint
56,618420,2008-02-04 21:23,fhanik,1,1,org.apache.coyote.http11.InternalNioOutputBuffer
57,618481,2008-02-04 23:58,markt,22,2,org.apache.jasper.JspCompilationContext
58,618481,2008-02-04 23:58,markt,16,4,org.apache.jasper.compiler.Compiler
59,620533,2008-02-11 18:29,fhanik,3,2,org.apache.catalina.ha.tcp.SimpleTcpCluster
60,620533,2008-02-11 18:29,fhanik,1,1,org.apache.catalina.tribes.membership.MemberImpl
61,620533,2008-02-11 18:29,fhanik,2,4,org.apache.catalina.tribes.transport.nio.NioReceiver
62,620778,2008-02-12 13:35,pero,1,1,org.apache.catalina.valves.ExtendedAccessLogValve
63,620844,2008-02-12 17:22,funkman,0,3,org.apache.catalina.startup.WebRuleSet
64,627689,2008-02-14 10:55,fhanik,1,1,org.apache.catalina.session.ManagerBase
65,627743,2008-02-14 14:59,fhanik,10,3,org.apache.catalina.core.ApplicationContext
66,627743,2008-02-14 14:59,fhanik,10,2,org.apache.tomcat.util.http.ServerCookie
67,627883,2008-02-14 23:02,markt,4,0,org.apache.catalina.connector.CoyoteAdapter
68,628837,2008-02-18 19:13,fhanik,27,3,org.apache.catalina.tribes.membership.MemberImpl
69,628843,2008-02-18 19:50,fhanik,4,1,org.apache.catalina.tribes.group.ChannelCoordinator
70,628843,2008-02-18 19:50,fhanik,59,57,org.apache.catalina.tribes.membership.MemberImpl
71,628881,2008-02-18 23:07,fhanik,15,12,org.apache.catalina.tribes.io.ObjectReader
72,628881,2008-02-18 23:07,fhanik,40,12,org.apache.catalina.tribes.transport.nio.NioReceiver
73,628881,2008-02-18 23:07,fhanik,42,36,org.apache.catalina.tribes.transport.nio.NioReplicationTask
74,628940,2008-02-19 01:57,fhanik,22,16,org.apache.catalina.tribes.Member
75,628940,2008-02-19 01:57,fhanik,3,1,org.apache.catalina.tribes.transport.AbstractSender
76,628940,2008-02-19 01:57,fhanik,33,0,org.apache.catalina.tribes.transport.ReceiverBase
77,628940,2008-02-19 01:57,fhanik,6,6,org.apache.catalina.tribes.transport.nio.NioReceiver
78,628940,2008-02-19 01:57,fhanik,41,18,org.apache.catalina.tribes.transport.nio.NioReplicationTask
79,628940,2008-02-19 01:57,fhanik,37,13,org.apache.catalina.tribes.transport.nio.NioSender
80,629223,2008-02-19 21:45,fhanik,2,0,org.apache.catalina.tribes.ChannelReceiver
81,629223,2008-02-19 21:45,fhanik,0,1,org.apache.catalina.tribes.transport.ReceiverBase
82,629223,2008-02-19 21:45,fhanik,1,1,org.apache.catalina.tribes.transport.nio.NioReceiver
83,629223,2008-02-19 21:45,fhanik,8,2,org.apache.catalina.tribes.transport.nio.NioReplicationTask
84,629223,2008-02-19 21:45,fhanik,21,10,org.apache.catalina.tribes.transport.nio.NioSender
85,629539,2008-02-20 18:12,fhanik,9,6,org.apache.catalina.tribes.membership.McastServiceImpl
86,629539,2008-02-20 18:12,fhanik,22,0,org.apache.catalina.tribes.transport.AbstractSender
87,629539,2008-02-20 18:12,fhanik,19,0,org.apache.catalina.tribes.transport.ReceiverBase
88,629539,2008-02-20 18:12,fhanik,5,0,org.apache.catalina.tribes.transport.nio.NioReceiver
89,629539,2008-02-20 18:12,fhanik,6,2,org.apache.catalina.tribes.transport.nio.NioReplicationTask
90,629539,2008-02-20 18:12,fhanik,2,2,org.apache.catalina.tribes.transport.nio.NioSender
91,629843,2008-02-21 17:06,fhanik,2,2,org.apache.catalina.tribes.transport.nio.NioReceiver
92,630019,2008-02-21 23:02,markt,6,1,org.apache.jasper.JspCompilationContext
93,630019,2008-02-21 23:02,markt,0,22,org.apache.jasper.compiler.JspRuntimeContext
94,630234,2008-02-22 17:01,fhanik,2,2,org.apache.catalina.tribes.transport.nio.NioReceiver
95,630533,2008-02-23 21:51,fhanik,7,2,org.apache.tomcat.util.http.ServerCookie
96,631315,2008-02-26 19:10,fhanik,4,6,org.apache.catalina.tribes.transport.nio.NioReplicationTask
97,634513,2008-03-07 04:41,fhanik,4,1,org.apache.tomcat.util.http.ServerCookie
98,635297,2008-03-09 18:19,markt,12,117,javax.servlet.http.HttpServlet
99,635298,2008-03-09 18:19,markt,1,1,javax.servlet.http.HttpServlet
100,638695,2008-03-19 04:46,fhanik,7,6,org.apache.tomcat.util.http.ServerCookie
101,640451,2008-03-24 16:57,markt,8,3,org.apache.catalina.loader.WebappClassLoader
102,640551,2008-03-24 21:09,markt,6,4,org.apache.coyote.http11.InternalNioOutputBuffer
103,640559,2008-03-24 21:30,markt,3,1,org.apache.catalina.loader.WebappClassLoader
104,640572,2008-03-24 21:52,markt,15,16,org.apache.coyote.http11.InternalNioOutputBuffer
105,640962,2008-03-25 21:00,markt,3,6,org.apache.coyote.http11.InternalNioOutputBuffer
106,641043,2008-03-25 23:13,markt,2,2,org.apache.catalina.connector.InputBuffer
107,641043,2008-03-25 23:13,markt,20,63,org.apache.tomcat.util.buf.B2CConverter
108,641051,2008-03-25 23:21,markt,1,1,org.apache.catalina.connector.InputBuffer
109,641073,2008-03-26 00:19,markt,6,25,org.apache.catalina.connector.InputBuffer
110,641076,2008-03-26 00:36,markt,43,1,org.apache.catalina.connector.InputBuffer
111,642391,2008-03-28 22:18,markt,1,56,org.apache.catalina.servlets.CGIServlet
112,642814,2008-03-30 21:52,markt,83,83,org.apache.tomcat.util.buf.B2CConverter
113,642816,2008-03-30 21:56,markt,0,6,org.apache.tomcat.util.buf.B2CConverter
114,642819,2008-03-30 22:13,markt,5,10,org.apache.tomcat.util.buf.B2CConverter
115,644858,2008-04-04 20:48,fhanik,3,2,org.apache.tomcat.util.net.NioEndpoint
116,645175,2008-04-05 21:44,fhanik,2,1,org.apache.catalina.CometProcessor
117,645175,2008-04-05 21:44,fhanik,4,0,org.apache.catalina.connector.CometEventImpl
118,645175,2008-04-05 21:44,fhanik,7,0,org.apache.catalina.connector.Request
119,645175,2008-04-05 21:44,fhanik,10,1,org.apache.coyote.ActionCode
120,645175,2008-04-05 21:44,fhanik,4,0,org.apache.coyote.http11.Http11AprProcessor
121,645175,2008-04-05 21:44,fhanik,17,1,org.apache.coyote.http11.Http11NioProcessor
122,645175,2008-04-05 21:44,fhanik,2,0,org.apache.tomcat.util.net.NioEndpoint
123,645428,2008-04-07 10:29,jfclere,5,1,org.apache.catalina.core.StandardThreadExecutor
124,645722,2008-04-07 23:47,markt,1,5,org.apache.catalina.connector.InputBuffer
125,646076,2008-04-08 22:25,markt,2,2,org.apache.el.lang.ELArithmetic
126,646102,2008-04-08 23:17,markt,2,2,org.apache.el.lang.ELArithmetic
127,646106,2008-04-08 23:26,markt,5,2,org.apache.el.lang.ELArithmetic
128,646571,2008-04-09 23:29,markt,2,5,org.apache.el.lang.ELArithmetic
129,647289,2008-04-11 21:07,markt,25,4,org.apache.catalina.ssi.SSIMediator
130,647304,2008-04-11 21:52,markt,3,1,org.apache.catalina.connector.InputBuffer
131,647307,2008-04-11 22:02,markt,8,0,org.apache.tomcat.util.buf.B2CConverter
132,647316,2008-04-11 22:25,markt,1,2,org.apache.catalina.ssi.SSIProcessor
133,647339,2008-04-11 23:34,markt,1,1,org.apache.catalina.core.ApplicationContext
134,647345,2008-04-12 00:07,markt,8,2,org.apache.catalina.startup.TldConfig
135,649238,2008-04-17 20:20,fhanik,19,0,org.apache.catalina.ha.session.DeltaSession
136,649637,2008-04-18 19:08,markt,1,4,org.apache.el.lang.ELSupport
137,649638,2008-04-18 19:10,markt,2,1,org.apache.el.lang.ELSupport
138,649784,2008-04-19 10:47,markt,6,0,org.apache.el.lang.ELSupport
139,650645,2008-04-22 21:43,markt,0,7,org.apache.catalina.core.StandardContextValve
140,650648,2008-04-22 21:46,markt,8,0,org.apache.catalina.core.StandardContextValve
141,650826,2008-04-23 12:12,fhanik,6,1,org.apache.catalina.tribes.membership.McastServiceImpl
142,650826,2008-04-23 12:12,fhanik,2,0,org.apache.catalina.tribes.transport.nio.NioSender
143,651082,2008-04-23 22:52,markt,2,0,org.apache.jasper.compiler.Generator
144,651680,2008-04-25 19:38,markt,5,5,org.apache.catalina.deploy.ContextHandler
145,651680,2008-04-25 19:38,markt,5,5,org.apache.catalina.deploy.ContextService
146,651680,2008-04-25 19:38,markt,2,2,org.apache.catalina.deploy.ContextTransaction
147,651680,2008-04-25 19:38,markt,2,2,org.apache.catalina.deploy.FilterDef
148,651680,2008-04-25 19:38,markt,44,36,org.apache.catalina.deploy.NamingResources
149,651680,2008-04-25 19:38,markt,2,2,org.apache.catalina.deploy.ResourceBase
150,651725,2008-04-25 23:39,markt,0,2,org.apache.jasper.compiler.Generator
151,651729,2008-04-25 23:40,markt,6,16,org.apache.jasper.compiler.Generator
152,651968,2008-04-27 16:56,markt,1,1,org.apache.tomcat.util.res.StringManager
153,651976,2008-04-27 17:14,markt,6,4,org.apache.tomcat.util.net.NioBlockingSelector
154,651976,2008-04-27 17:14,markt,4,3,org.apache.tomcat.util.net.NioEndpoint
155,651976,2008-04-27 17:14,markt,3,2,org.apache.tomcat.util.net.NioSelectorPool
156,651976,2008-04-27 17:14,markt,1,1,org.apache.tomcat.util.net.SSLImplementation
157,651976,2008-04-27 17:14,markt,2,2,org.apache.tomcat.util.net.jsse.JSSESupport
158,651977,2008-04-27 17:28,markt,2,0,org.apache.tomcat.util.threads.ThreadWithAttributes
159,651978,2008-04-27 17:29,markt,1,1,org.apache.tomcat.util.net.jsse.JSSESocketFactory
160,651978,2008-04-27 17:29,markt,2,3,org.apache.tomcat.util.threads.ThreadPool
161,651984,2008-04-27 18:19,markt,3,0,org.apache.jasper.compiler.Generator
162,651988,2008-04-27 18:59,markt,3,0,org.apache.catalina.manager.ManagerServlet
163,652441,2008-05-01 08:00,markt,1,1,org.apache.catalina.startup.HostConfig
164,652669,2008-05-01 22:25,markt,5,5,org.apache.catalina.startup.ClassLoaderFactory
165,652669,2008-05-01 22:25,markt,9,9,org.apache.jasper.JspCompilationContext
166,652918,2008-05-02 22:25,markt,4,21,org.apache.coyote.http11.Http11AprProcessor
167,652918,2008-05-02 22:25,markt,3,22,org.apache.coyote.http11.Http11NioProcessor
168,652918,2008-05-02 22:25,markt,5,21,org.apache.coyote.http11.Http11Processor
169,653032,2008-05-03 11:14,markt,1,0,org.apache.coyote.http11.Http11AprProcessor
170,653032,2008-05-03 11:14,markt,1,0,org.apache.coyote.http11.Http11NioProcessor
171,653032,2008-05-03 11:14,markt,1,0,org.apache.coyote.http11.Http11Processor
172,653038,2008-05-03 11:28,markt,1,1,org.apache.el.lang.ELSupport
173,653111,2008-05-03 20:44,markt,69,137,org.apache.catalina.core.StandardContext
174,653112,2008-05-03 20:47,markt,1,2,org.apache.catalina.core.StandardContext
175,653113,2008-05-03 20:49,markt,1,1,org.apache.catalina.core.StandardContext
176,653128,2008-05-03 21:22,markt,1,1,org.apache.tomcat.util.net.jsse.JSSESocketFactory
177,653195,2008-05-04 11:41,markt,22,4,org.apache.catalina.core.StandardContext
178,653195,2008-05-04 11:41,markt,0,17,org.apache.catalina.deploy.SecurityCollection
179,653519,2008-05-05 17:08,markt,29,22,org.apache.catalina.startup.HostConfig
180,653549,2008-05-05 19:18,markt,1,1,org.apache.catalina.manager.HTMLManagerServlet
181,653549,2008-05-05 19:18,markt,7,4,org.apache.catalina.manager.ManagerServlet
182,653549,2008-05-05 19:18,markt,7,2,org.apache.catalina.startup.ContextConfig
183,653549,2008-05-05 19:18,markt,6,5,org.apache.catalina.startup.HostConfig
184,654932,2008-05-09 21:21,markt,16,9,org.apache.catalina.core.StandardContext
185,656024,2008-05-13 22:40,markt,4,3,org.apache.jasper.compiler.Validator
186,656035,2008-05-13 23:32,markt,8,3,org.apache.tomcat.util.net.jsse.JSSESocketFactory
187,656084,2008-05-14 02:58,fhanik,15,10,org.apache.tomcat.util.net.NioBlockingSelector
188,656089,2008-05-14 03:29,fhanik,5,5,org.apache.tomcat.util.net.NioBlockingSelector
189,656124,2008-05-14 08:17,markt,4,4,org.apache.tomcat.util.net.jsse.JSSESocketFactory
190,656494,2008-05-15 03:53,fhanik,1,1,org.apache.tomcat.util.net.jsse.JSSESocketFactory
191,656738,2008-05-15 18:01,markt,3,8,org.apache.tomcat.util.net.jsse.JSSESocketFactory
192,656739,2008-05-15 18:07,markt,8,3,org.apache.tomcat.util.net.jsse.JSSESocketFactory
193,657149,2008-05-16 18:46,markt,2,1,org.apache.jasper.compiler.Validator
194,657231,2008-05-16 23:28,markt,8,2,org.apache.jasper.compiler.Parser
195,657439,2008-05-17 20:39,markt,48,32,org.apache.tomcat.util.net.jsse.JSSESocketFactory
196,657449,2008-05-17 20:55,markt,39,18,org.apache.tomcat.util.net.jsse.JSSESocketFactory
197,657954,2008-05-19 21:07,markt,33,3,org.apache.coyote.http11.InternalAprInputBuffer
198,657954,2008-05-19 21:07,markt,33,3,org.apache.coyote.http11.InternalInputBuffer
199,657954,2008-05-19 21:07,markt,32,3,org.apache.coyote.http11.InternalNioInputBuffer
200,657995,2008-05-19 22:47,markt,93,15,org.apache.catalina.startup.HostConfig
201,659215,2008-05-22 20:17,markt,15,93,org.apache.catalina.startup.HostConfig
202,661074,2008-05-28 21:42,markt,11,0,org.apache.catalina.core.StandardContextValve
203,661488,2008-05-29 22:32,markt,17,2,org.apache.naming.resources.DirContextURLConnection
204,665756,2008-06-09 17:41,markt,24,4,org.apache.el.parser.AstValue
205,668847,2008-06-17 23:01,markt,1,1,org.apache.catalina.tribes.tipis.AbstractReplicatedMap
206,668849,2008-06-17 23:04,markt,3,1,org.apache.catalina.tribes.tipis.AbstractReplicatedMap
207,668854,2008-06-17 23:13,markt,3,0,org.apache.catalina.session.StandardSession
208,669119,2008-06-18 10:08,jfclere,3,3,org.apache.catalina.core.StandardServer
209,670074,2008-06-20 22:34,markt,6,1,org.apache.jasper.compiler.Parser
210,671650,2008-06-25 21:44,fhanik,1,0,org.apache.catalina.tribes.membership.McastServiceImpl
211,671973,2008-06-26 19:24,fhanik,23,5,org.apache.tomcat.util.http.ServerCookie
212,672397,2008-06-27 22:39,markt,13,2,org.apache.catalina.core.StandardWrapper
213,673487,2008-07-02 21:41,fhanik,1,1,org.apache.catalina.ha.session.DeltaManager
214,673796,2008-07-03 21:52,markt,5,9,org.apache.catalina.core.StandardContextValve
215,673796,2008-07-03 21:52,markt,4,1,org.apache.coyote.ajp.AjpProcessor
216,673796,2008-07-03 21:52,markt,5,2,org.apache.coyote.http11.InternalNioOutputBuffer
217,673796,2008-07-03 21:52,markt,6,3,org.apache.coyote.http11.InternalOutputBuffer
218,673820,2008-07-03 22:26,markt,11,9,org.apache.catalina.core.ApplicationContext
219,674125,2008-07-04 22:30,fhanik,12,2,org.apache.catalina.ha.tcp.SimpleTcpCluster
220,675340,2008-07-09 21:50,markt,58,53,org.apache.catalina.core.DefaultInstanceManager
221,675650,2008-07-10 18:01,markt,2,1,org.apache.catalina.startup.HostConfig
222,675664,2008-07-10 19:20,markt,53,58,org.apache.catalina.core.DefaultInstanceManager
223,675667,2008-07-10 19:34,markt,58,53,org.apache.catalina.core.DefaultInstanceManager
224,675739,2008-07-10 22:05,markt,365,117,org.apache.el.parser.ELParser
225,675739,2008-07-10 22:05,markt,9,5,org.apache.el.parser.ELParserConstants
226,675739,2008-07-10 22:05,markt,109,159,org.apache.el.parser.ELParserTokenManager
227,675751,2008-07-10 22:11,markt,4,2,org.apache.catalina.servlets.CGIServlet
228,675796,2008-07-11 00:00,markt,1,1,org.apache.catalina.security.SecurityClassLoad
229,676395,2008-07-13 19:30,markt,0,3,org.apache.catalina.security.SecurityClassLoad
230,676843,2008-07-15 10:14,markt,3,0,org.apache.catalina.security.SecurityClassLoad
231,676944,2008-07-15 16:51,markt,8,4,org.apache.catalina.servlets.CGIServlet
232,677473,2008-07-17 01:13,fhanik,8,1,org.apache.catalina.connector.CoyoteAdapter
233,677473,2008-07-17 01:13,fhanik,6,0,org.apache.catalina.connector.Request
234,677773,2008-07-18 00:12,markt,0,3,org.apache.catalina.security.SecurityClassLoad
235,680710,2008-07-29 15:29,markt,5,0,org.apache.catalina.core.StandardContext
236,680759,2008-07-29 17:28,markt,67,0,org.apache.catalina.connector.CoyoteAdapter
237,681737,2008-08-01 17:20,markt,40,516,org.apache.el.parser.ELParser
238,681737,2008-08-01 17:20,markt,5,11,org.apache.el.parser.ELParserConstants
239,681737,2008-08-01 17:20,markt,91,172,org.apache.el.parser.ELParserTokenManager
240,681792,2008-08-01 20:25,markt,1,0,org.apache.el.parser.ELParser
241,683969,2008-08-08 15:08,markt,4,1,org.apache.jasper.JspCompilationContext
242,683969,2008-08-08 15:08,markt,1,1,org.apache.jasper.compiler.Compiler
243,683969,2008-08-08 15:08,markt,37,27,org.apache.jasper.servlet.JspServlet
244,683969,2008-08-08 15:08,markt,3,0,org.apache.jasper.servlet.JspServletWrapper
245,684234,2008-08-09 13:10,markt,79,2,org.apache.catalina.realm.JAASCallbackHandler
246,684234,2008-08-09 13:10,markt,29,2,org.apache.catalina.realm.JAASMemoryLoginModule
247,684234,2008-08-09 13:10,markt,46,18,org.apache.catalina.realm.JAASRealm
248,684270,2008-08-09 15:32,markt,18,11,org.apache.catalina.realm.JAASCallbackHandler
249,684270,2008-08-09 15:32,markt,12,5,org.apache.catalina.realm.JAASMemoryLoginModule
250,684270,2008-08-09 15:32,markt,7,2,org.apache.catalina.realm.JAASRealm
251,684559,2008-08-10 18:24,markt,41,1,org.apache.tomcat.util.net.jsse.JSSESocketFactory
252,685177,2008-08-12 16:10,markt,12,11,org.apache.catalina.core.StandardWrapper
253,685981,2008-08-14 19:11,markt,1,41,org.apache.tomcat.util.net.jsse.JSSESocketFactory
254,687503,2008-08-21 00:20,markt,34,1,org.apache.tomcat.util.net.jsse.JSSESocketFactory
255,687508,2008-08-21 00:36,markt,9,12,org.apache.juli.ClassLoaderLogManager
256,687645,2008-08-21 09:36,markt,21,9,org.apache.tomcat.util.net.jsse.JSSESocketFactory
257,688857,2008-08-25 21:08,rjung,0,2,org.apache.catalina.connector.CoyoteAdapter
258,689395,2008-08-27 08:23,jfclere,1,1,org.apache.catalina.core.AprLifecycleListener
259,689402,2008-08-27 08:42,jfclere,6,0,org.apache.coyote.http11.Http11AprProtocol
260,690693,2008-08-31 14:47,markt,0,4,org.apache.jasper.compiler.Compiler
261,690693,2008-08-31 14:47,markt,0,18,org.apache.jasper.compiler.JspUtil
262,690693,2008-08-31 14:47,markt,19,1,org.apache.jasper.compiler.Node
263,690693,2008-08-31 14:47,markt,1,1,org.apache.jasper.compiler.TagPluginManager
264,690770,2008-08-31 20:35,markt,1,1,org.apache.el.parser.ELParser
265,691392,2008-09-02 22:44,markt,1,0,org.apache.catalina.tribes.transport.nio.ParallelNioSender
266,691641,2008-09-03 16:52,fhanik,5,0,org.apache.tomcat.bayeux.request.MetaHandshakeRequest
267,691664,2008-09-03 17:28,fhanik,8,0,org.apache.tomcat.bayeux.RequestBase
268,691664,2008-09-03 17:28,fhanik,0,5,org.apache.tomcat.bayeux.request.MetaHandshakeRequest
269,691675,2008-09-03 17:38,rjung,13,1,org.apache.juli.ClassLoaderLogManager
270,691677,2008-09-03 17:44,rjung,0,3,org.apache.juli.ClassLoaderLogManager
271,691804,2008-09-03 23:08,markt,2,2,org.apache.catalina.realm.RealmBase
272,691805,2008-09-03 23:18,markt,1,7,org.apache.catalina.startup.ContextRuleSet
273,691805,2008-09-03 23:18,markt,1,7,org.apache.catalina.startup.EngineRuleSet
274,691805,2008-09-03 23:18,markt,1,7,org.apache.catalina.startup.HostRuleSet
275,691887,2008-09-04 08:02,rjung,10,3,org.apache.juli.ClassLoaderLogManager
276,692748,2008-09-06 23:05,markt,3,2,org.apache.catalina.realm.CombinedRealm
277,692880,2008-09-07 16:36,costin,1,1,org.apache.coyote.ajp.AjpProtocol
278,692880,2008-09-07 16:36,costin,1,1,org.apache.coyote.http11.Http11AprProtocol
279,692880,2008-09-07 16:36,costin,5,1,org.apache.coyote.http11.Http11NioProtocol
280,692880,2008-09-07 16:36,costin,1,1,org.apache.coyote.http11.Http11Protocol
281,693952,2008-09-10 20:43,markt,3,3,org.apache.catalina.core.DefaultInstanceManager
282,693962,2008-09-10 21:02,markt,3,0,org.apache.catalina.core.StandardContext
283,694951,2008-09-13 15:24,markt,5,0,org.apache.tomcat.util.net.JIoEndpoint
284,694992,2008-09-13 18:39,markt,1,1,org.apache.catalina.connector.Request
285,694992,2008-09-13 18:39,markt,14,2,org.apache.catalina.connector.Response
286,694992,2008-09-13 18:39,markt,26,1,org.apache.catalina.session.ManagerBase
287,694992,2008-09-13 18:39,markt,6,1,org.apache.tomcat.util.http.ServerCookie
288,695273,2008-09-14 20:45,markt,33,30,org.apache.catalina.util.ExtensionValidator
289,695273,2008-09-14 20:45,markt,2,2,org.apache.catalina.util.HexUtils
290,695273,2008-09-14 20:45,markt,2,2,org.apache.catalina.util.MD5Encoder
291,695273,2008-09-14 20:45,markt,6,6,org.apache.catalina.util.MIME2Java
292,695273,2008-09-14 20:45,markt,10,10,org.apache.catalina.util.ManifestResource
293,695273,2008-09-14 20:45,markt,1,1,org.apache.catalina.util.ServerInfo
294,695274,2008-09-14 21:01,markt,4,0,org.apache.catalina.loader.WebappLoader
295,695274,2008-09-14 21:01,markt,7,2,org.apache.catalina.util.ExtensionValidator
296,695284,2008-09-14 21:43,markt,7,5,org.apache.catalina.loader.WebappLoader
297,695668,2008-09-15 23:14,markt,605,620,org.apache.jasper.compiler.JspUtil
298,696061,2008-09-16 22:12,markt,0,7,org.apache.jasper.Constants
299,696061,2008-09-16 22:12,markt,23,2,org.apache.jasper.compiler.Compiler
300,696061,2008-09-16 22:12,markt,0,11,org.apache.jasper.compiler.Generator
301,696061,2008-09-16 22:12,markt,3,0,org.apache.jasper.compiler.JspDocumentParser
302,696061,2008-09-16 22:12,markt,1,1,org.apache.jasper.compiler.JspUtil
303,696061,2008-09-16 22:12,markt,17,10,org.apache.jasper.compiler.Parser
304,696061,2008-09-16 22:12,markt,4,7,org.apache.jasper.compiler.Validator
305,696278,2008-09-17 13:46,markt,2,3,org.apache.jasper.compiler.Parser
306,696402,2008-09-17 20:10,markt,18,17,org.apache.catalina.servlets.DefaultServlet
307,696408,2008-09-17 20:26,markt,12,2,org.apache.catalina.servlets.DefaultServlet
308,696702,2008-09-18 17:48,rjung,3,3,org.apache.el.MethodExpressionLiteral
309,696702,2008-09-18 17:48,rjung,24,24,org.apache.el.lang.ELArithmetic
310,696702,2008-09-18 17:48,rjung,1,1,org.apache.el.lang.ELSupport
311,696702,2008-09-18 17:48,rjung,3,3,org.apache.el.lang.EvaluationContext
312,696702,2008-09-18 17:48,rjung,135,135,org.apache.el.lang.ExpressionBuilder
313,696702,2008-09-18 17:48,rjung,18,18,org.apache.el.lang.FunctionMapperImpl
314,696702,2008-09-18 17:48,rjung,2,2,org.apache.el.lang.VariableMapperFactory
